'SerialNr.: 30391000792540156';;;;;;;;;;;;;;;;
Date;Time;Inverter No.;Device Type;Periode [s];Energy positiv [Ws];Reactive Energy L[Vars];Reactive Energy C[Vars];Uac L1 [V];Uac L2 [V];Uac L3 [V];Iac L1 [A];Iac L2 [A];Iac L3 [A];Udc MPPT1[V];Idc [A];Description
22.09.2020;23:10:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,87E+01;0,00E+00;
22.09.2020;23:15:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,00E+01;0,00E+00;
22.09.2020;23:20:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,91E+01;0,00E+00;
22.09.2020;23:25:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,79E+01;0,00E+00;
22.09.2020;23:30:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,94E+01;0,00E+00;
22.09.2020;23:35:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,82E+01;0,00E+00;
22.09.2020;23:40:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,92E+01;0,00E+00;
22.09.2020;23:45:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,87E+01;0,00E+00;
22.09.2020;23:50:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,73E+01;0,00E+00;
22.09.2020;23:55:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,87E+01;0,00E+00;
23.09.2020;00:00:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,78E+01;0,00E+00;
23.09.2020;00:05:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,83E+01;0,00E+00;
23.09.2020;00:10:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,79E+01;0,00E+00;
23.09.2020;00:15:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,70E+01;0,00E+00;
23.09.2020;00:20:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,81E+01;0,00E+00;
23.09.2020;00:25:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,77E+01;0,00E+00;
23.09.2020;00:30:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,73E+01;0,00E+00;
23.09.2020;00:35:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,72E+01;0,00E+00;
23.09.2020;00:40:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,65E+01;0,00E+00;
23.09.2020;00:45:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,73E+01;0,00E+00;
23.09.2020;00:50:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,61E+01;0,00E+00;
23.09.2020;00:55:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,73E+01;0,00E+00;
23.09.2020;01:00:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,71E+01;0,00E+00;
23.09.2020;01:05:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,62E+01;0,00E+00;
23.09.2020;01:10:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,77E+01;0,00E+00;
23.09.2020;01:15:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,67E+01;0,00E+00;
23.09.2020;01:20:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,83E+01;0,00E+00;
23.09.2020;01:25:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,71E+01;0,00E+00;
23.09.2020;01:30:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,61E+01;0,00E+00;
23.09.2020;01:35:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,72E+01;0,00E+00;
23.09.2020;01:40:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,63E+01;0,00E+00;
23.09.2020;01:45:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,80E+01;0,00E+00;
23.09.2020;01:50:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,85E+01;0,00E+00;
23.09.2020;01:55:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,82E+01;0,00E+00;
23.09.2020;02:00:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,78E+01;0,00E+00;
23.09.2020;02:05:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,61E+01;0,00E+00;
23.09.2020;02:10:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,78E+01;0,00E+00;
23.09.2020;02:15:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,79E+01;0,00E+00;
23.09.2020;02:20:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,73E+01;0,00E+00;
23.09.2020;02:25:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,83E+01;0,00E+00;
23.09.2020;02:30:00;1;122;2,99E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,72E+01;0,00E+00;
23.09.2020;02:35:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,82E+01;0,00E+00;
23.09.2020;02:40:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,75E+01;0,00E+00;
23.09.2020;02:45:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,64E+01;0,00E+00;
23.09.2020;02:50:00;1;122;2,99E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,74E+01;0,00E+00;
23.09.2020;02:55:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,57E+01;0,00E+00;
23.09.2020;03:00:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,69E+01;0,00E+00;
23.09.2020;03:05:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,70E+01;0,00E+00;
23.09.2020;03:10:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,63E+01;0,00E+00;
23.09.2020;03:15:00;1;122;2,99E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,82E+01;0,00E+00;
23.09.2020;03:20:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,62E+01;0,00E+00;
23.09.2020;03:25:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,79E+01;0,00E+00;
23.09.2020;03:30:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,76E+01;0,00E+00;
23.09.2020;03:35:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,67E+01;0,00E+00;
23.09.2020;03:40:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,88E+01;0,00E+00;
23.09.2020;03:45:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,79E+01;0,00E+00;
23.09.2020;03:50:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,97E+01;0,00E+00;
23.09.2020;03:55:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,85E+01;0,00E+00;
23.09.2020;04:00:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,79E+01;0,00E+00;
23.09.2020;04:05:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,88E+01;0,00E+00;
23.09.2020;04:10:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,71E+01;0,00E+00;
23.09.2020;04:15:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,82E+01;0,00E+00;
23.09.2020;04:20:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,72E+01;0,00E+00;
23.09.2020;04:25:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,65E+01;0,00E+00;
23.09.2020;04:30:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,77E+01;0,00E+00;
23.09.2020;04:35:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,73E+01;0,00E+00;
23.09.2020;04:40:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,06E+01;0,00E+00;
23.09.2020;04:45:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,08E+01;0,00E+00;
23.09.2020;04:50:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,97E+01;0,00E+00;
23.09.2020;04:55:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,06E+01;0,00E+00;
23.09.2020;05:00:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,88E+01;0,00E+00;
23.09.2020;05:05:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,04E+01;0,00E+00;
23.09.2020;05:10:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,01E+01;0,00E+00;
23.09.2020;05:15:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,90E+01;0,00E+00;
23.09.2020;05:20:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,93E+01;0,00E+00;
23.09.2020;05:25:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,79E+01;0,00E+00;
23.09.2020;05:30:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,94E+01;0,00E+00;
23.09.2020;05:35:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,97E+01;0,00E+00;
23.09.2020;05:40:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,95E+01;0,00E+00;
23.09.2020;05:45:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,91E+01;0,00E+00;
23.09.2020;05:50:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,73E+01;0,00E+00;
23.09.2020;05:55:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,86E+01;0,00E+00;
23.09.2020;06:00:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,84E+01;0,00E+00;
23.09.2020;06:05:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,88E+01;0,00E+00;
23.09.2020;06:10:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,18E+01;0,00E+00;
23.09.2020;06:15:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,61E+01;0,00E+00;
23.09.2020;06:20:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;6,20E+01;0,00E+00;
23.09.2020;06:25:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1,18E+02;0,00E+00;
23.09.2020;06:30:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1,58E+02;0,00E+00;
23.09.2020;06:35:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,84E+02;0,00E+00;
23.09.2020;06:40:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,71E+02;0,00E+00;
23.09.2020;06:45:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,99E+02;0,00E+00;
23.09.2020;06:50:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,99E+02;0,00E+00;
23.09.2020;06:55:00;1;122;3,00E+02;0,00E+00;5,40E+02;7,57E+02;2,20E+02;2,17E+02;2,18E+02;5,00E-02;5,00E-02;5,00E-02;4,18E+02;2,00E-02;
23.09.2020;07:00:00;1;122;3,00E+02;0,00E+00;4,14E+02;2,02E+03;2,14E+02;2,11E+02;2,12E+02;5,00E-02;6,00E-02;5,00E-02;4,31E+02;3,00E-02;
23.09.2020;07:05:00;1;122;3,00E+02;8,00E+00;1,45E+03;2,68E+03;2,20E+02;2,18E+02;2,18E+02;4,00E-02;5,00E-02;5,00E-02;3,68E+02;5,00E-02;
23.09.2020;07:10:00;1;122;3,00E+02;2,00E+00;1,90E+03;2,04E+03;2,25E+02;2,22E+02;2,23E+02;5,00E-02;6,00E-02;6,00E-02;3,65E+02;5,00E-02;
23.09.2020;07:15:00;1;122;3,00E+02;2,50E+01;9,79E+02;1,78E+03;2,12E+02;2,09E+02;2,10E+02;4,00E-02;5,00E-02;5,00E-02;4,05E+02;5,00E-02;
23.09.2020;07:20:00;1;122;3,00E+02;1,40E+01;1,95E+03;2,42E+03;2,26E+02;2,23E+02;2,24E+02;5,00E-02;5,00E-02;5,00E-02;3,59E+02;6,00E-02;
23.09.2020;07:25:00;1;122;3,00E+02;0,00E+00;2,77E+03;3,96E+03;2,34E+02;2,31E+02;2,32E+02;5,00E-02;5,00E-02;6,00E-02;1,35E+02;7,00E-02;
23.09.2020;07:30:00;1;122;3,00E+02;3,40E+02;2,54E+03;4,26E+03;2,34E+02;2,31E+02;2,32E+02;5,00E-02;5,00E-02;6,00E-02;1,74E+02;1,00E-01;
23.09.2020;07:35:00;1;122;3,00E+02;0,00E+00;2,46E+03;4,21E+03;2,34E+02;2,31E+02;2,32E+02;5,00E-02;5,00E-02;6,00E-02;1,42E+02;1,00E-01;
23.09.2020;07:40:00;1;122;3,00E+02;2,97E+02;2,70E+03;4,14E+03;2,33E+02;2,31E+02;2,31E+02;5,00E-02;5,00E-02;6,00E-02;1,74E+02;1,00E-01;
23.09.2020;07:45:00;1;122;3,00E+02;0,00E+00;3,09E+03;3,62E+03;2,33E+02;2,30E+02;2,31E+02;5,00E-02;5,00E-02;5,00E-02;1,50E+02;1,30E-01;
23.09.2020;07:50:00;1;122;3,00E+02;2,93E+03;2,53E+03;4,53E+03;2,35E+02;2,32E+02;2,33E+02;6,00E-02;6,00E-02;6,00E-02;2,06E+02;1,70E-01;
23.09.2020;07:55:00;1;122;3,00E+02;3,41E+04;3,13E+03;3,43E+03;2,32E+02;2,30E+02;2,30E+02;1,60E-01;1,60E-01;1,50E-01;5,51E+02;2,60E-01;
23.09.2020;08:00:00;1;122;3,00E+02;5,86E+04;2,34E+03;4,32E+03;2,31E+02;2,29E+02;2,29E+02;2,90E-01;2,80E-01;2,70E-01;5,63E+02;3,90E-01;
23.09.2020;08:05:00;1;122;3,00E+02;7,30E+04;2,99E+03;3,26E+03;2,32E+02;2,30E+02;2,31E+02;3,50E-01;3,50E-01;3,30E-01;5,67E+02;4,70E-01;
23.09.2020;08:10:00;1;122;3,00E+02;6,09E+04;3,09E+03;3,41E+03;2,33E+02;2,30E+02;2,32E+02;2,90E-01;2,90E-01;2,70E-01;5,61E+02;4,10E-01;
23.09.2020;08:15:00;1;122;3,00E+02;7,20E+04;2,91E+03;3,52E+03;2,33E+02;2,31E+02;2,32E+02;3,50E-01;3,40E-01;3,30E-01;5,66E+02;4,70E-01;
23.09.2020;08:20:00;1;122;3,00E+02;9,07E+04;2,80E+03;3,57E+03;2,33E+02;2,30E+02;2,32E+02;4,40E-01;4,30E-01;4,10E-01;5,71E+02;5,80E-01;
23.09.2020;08:25:00;1;122;3,00E+02;1,08E+05;2,04E+03;3,79E+03;2,33E+02;2,30E+02;2,31E+02;5,20E-01;5,00E-01;5,10E-01;5,73E+02;6,80E-01;
23.09.2020;08:30:00;1;122;3,00E+02;9,93E+04;3,44E+03;3,38E+03;2,31E+02;2,29E+02;2,30E+02;4,70E-01;4,90E-01;4,50E-01;5,72E+02;6,20E-01;
23.09.2020;08:35:00;1;122;3,00E+02;1,02E+05;2,90E+03;3,34E+03;2,32E+02;2,29E+02;2,30E+02;4,90E-01;4,90E-01;4,80E-01;5,71E+02;6,40E-01;
23.09.2020;08:40:00;1;122;3,00E+02;1,14E+05;3,45E+03;2,94E+03;2,32E+02;2,30E+02;2,30E+02;5,50E-01;5,50E-01;5,20E-01;5,73E+02;7,10E-01;
23.09.2020;08:45:00;1;122;3,00E+02;1,26E+05;3,06E+03;2,99E+03;2,31E+02;2,28E+02;2,29E+02;6,10E-01;6,10E-01;5,90E-01;5,74E+02;7,80E-01;
23.09.2020;08:50:00;1;122;3,00E+02;1,28E+05;3,96E+03;2,00E+03;2,31E+02;2,29E+02;2,30E+02;6,20E-01;6,20E-01;5,90E-01;5,74E+02;7,90E-01;
23.09.2020;08:55:00;1;122;3,00E+02;1,19E+05;2,85E+03;3,65E+03;2,33E+02;2,30E+02;2,31E+02;5,80E-01;5,70E-01;5,50E-01;5,71E+02;7,50E-01;
23.09.2020;09:00:00;1;122;3,00E+02;1,08E+05;3,32E+03;2,64E+03;2,33E+02;2,30E+02;2,32E+02;5,10E-01;5,20E-01;5,10E-01;5,70E+02;6,80E-01;
23.09.2020;09:05:00;1;122;3,00E+02;9,30E+04;3,07E+03;3,15E+03;2,32E+02;2,29E+02;2,30E+02;4,40E-01;4,40E-01;4,40E-01;5,66E+02;6,00E-01;
23.09.2020;09:10:00;1;122;3,00E+02;8,74E+04;2,32E+03;4,40E+03;2,32E+02;2,29E+02;2,31E+02;4,20E-01;4,20E-01;4,00E-01;5,65E+02;5,60E-01;
23.09.2020;09:15:00;1;122;3,00E+02;1,10E+05;3,11E+03;3,75E+03;2,32E+02;2,29E+02;2,30E+02;5,40E-01;5,30E-01;5,00E-01;5,71E+02;6,90E-01;
23.09.2020;09:20:00;1;122;3,00E+02;2,13E+05;3,52E+03;2,53E+03;2,31E+02;2,29E+02;2,29E+02;1,03E+00;1,03E+00;9,90E-01;5,91E+02;1,24E+00;
23.09.2020;09:25:00;1;122;3,00E+02;5,76E+05;4,81E+03;4,11E+02;2,33E+02;2,30E+02;2,31E+02;2,78E+00;2,76E+00;2,74E+00;6,04E+02;3,26E+00;
23.09.2020;09:30:00;1;122;3,00E+02;5,68E+05;4,14E+03;9,49E+02;2,33E+02;2,30E+02;2,31E+02;2,73E+00;2,72E+00;2,70E+00;5,92E+02;3,27E+00;
23.09.2020;09:35:00;1;122;3,00E+02;6,12E+05;4,73E+03;6,62E+02;2,33E+02;2,30E+02;2,31E+02;2,93E+00;2,94E+00;2,91E+00;5,83E+02;3,57E+00;
23.09.2020;09:40:00;1;122;3,00E+02;6,48E+05;4,41E+03;1,07E+03;2,33E+02;2,30E+02;2,31E+02;3,12E+00;3,09E+00;3,09E+00;5,74E+02;3,84E+00;
23.09.2020;09:45:00;1;122;3,00E+02;6,94E+05;4,20E+03;7,19E+02;2,34E+02;2,31E+02;2,32E+02;3,33E+00;3,30E+00;3,29E+00;5,76E+02;4,09E+00;
23.09.2020;09:50:00;1;122;3,00E+02;7,19E+05;4,75E+03;5,94E+02;2,35E+02;2,33E+02;2,33E+02;3,42E+00;3,41E+00;3,39E+00;5,75E+02;4,24E+00;
23.09.2020;09:55:00;1;122;3,00E+02;7,42E+05;5,51E+03;2,31E+02;2,35E+02;2,32E+02;2,33E+02;3,54E+00;3,54E+00;3,49E+00;5,77E+02;4,36E+00;
23.09.2020;10:00:00;1;122;3,00E+02;7,69E+05;5,13E+03;8,92E+02;2,35E+02;2,32E+02;2,33E+02;3,67E+00;3,66E+00;3,61E+00;5,73E+02;4,55E+00;
23.09.2020;10:05:00;1;122;3,00E+02;7,90E+05;4,79E+03;6,40E+02;2,35E+02;2,32E+02;2,33E+02;3,77E+00;3,76E+00;3,73E+00;5,70E+02;4,70E+00;
23.09.2020;10:10:00;1;122;3,00E+02;7,60E+05;4,76E+03;6,95E+02;2,34E+02;2,32E+02;2,32E+02;3,63E+00;3,62E+00;3,59E+00;5,68E+02;4,54E+00;
23.09.2020;10:15:00;1;122;3,00E+02;7,85E+05;4,83E+03;8,23E+02;2,34E+02;2,31E+02;2,32E+02;3,76E+00;3,76E+00;3,72E+00;5,64E+02;4,73E+00;
23.09.2020;10:20:00;1;122;3,00E+02;7,97E+05;4,37E+03;1,89E+03;2,35E+02;2,32E+02;2,32E+02;3,81E+00;3,81E+00;3,76E+00;5,64E+02;4,79E+00;
